,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
277,,"['Boisdale was recommended by a friend and it lived up to expectations. We ate in the bar, and there is restaurant with live music on the floor above. The bar has an extensive menu with something for everyone. Even though a Saturday night, the service was excellent, with a full house. The food is well presented and the meals were excellent. Their steaks are superb and the duck was wonderful. ', 'Boisdale has one the most comprehensive single malt whisky menus I have every found. They also have an outside terrace with heaters, serving food, drink and cigars, and they have a walk-in cigar humidor with a wide selection of cigars. I will certainly return to this restaurant.']", November 2017,g186338-d2180904-r544561918,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,2 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '98'], ['thumbs-up-fill', '33']]","['Sao Paulo, SP']",Brazingo,A Touch of Scotland in Canary Wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r544561918-Boisdale_Canary_Wharf-London_England.html
278,,"[""The atmosphere and location is worth it, the restaurant has an amazing view of Cabot Square and with the Christmas tree lights provide a very pleasant view for the evening. However having made an effort to get there on time we did find the service sporadic, pretty hit and miss. There were issues with the wine and the times between the starter and main over 40 minutes - they were busy but it was surprising. I'd go again but only for the location and live music - the service was very unfortunate. I expect the waiters to be more attentive and circumspect - this was a company treat.""]", December 2017,g186338-d2180904-r545717003,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '10', '30']",2,7 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '60'], ['thumbs-up-fill', '18']]",[],TariqJ4,Christmas party for the team.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r545717003-Boisdale_Canary_Wharf-London_England.html
279,,['Had a lovely evening at the Frank and Dean Vegas show. Food was delicious and entertainment great. All in all a fabulous evening until we got the bill and had a bogus amount of £79.50 added for a bottle of wine. Was taken off as soon as we queried it but left a sour taste in our mouths. How many people have been had over by not checking their bill properly. Will go again but will definitely be on red alert when the bill come. Others should be too!'], December 2017,g186338-d2180904-r546296623,g186338-d2180904,[],[],3,9 December 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",Carol_Wenden1,Frank and Dean night,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r546296623-Boisdale_Canary_Wharf-London_England.html
280,,['My favorite were choice of whiskeys and side dishes. The last ones are in small portions so it’s nice to take many and share! On the ground floor there is the cigar bar where you choose one from huge variety and smoke! With another !! '], October 2017,g186338-d2180904-r538264042,g186338-d2180904,[],[],5,4 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '36'], ['thumbs-up-fill', '14']]","['Moscow, Russia']",_M5170AM,Very Good! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r538264042-Boisdale_Canary_Wharf-London_England.html
281,,"['My partner booked this as a surprise for my birthday, we had an amazing evening. The food was great, the staff extremely attentive and loving the Cigar room :)', 'It was Sinatra night which was fantastic and the whole atmosphere in the restaurant was great.']", February 2017,g186338-d2180904-r539365314,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,8 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '47'], ['thumbs-up-fill', '28']]","['Sandy, United Kingdom']",Surfershell,What an evening :),https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r539365314-Boisdale_Canary_Wharf-London_England.html
282,,"['Although a very nice ambience & menu- u can feel the attitude.', ""Plus it looks like they're looking for an opportunity to overcharge."", 'I wish the management would look into what is becoming of this excellent place.']", August 2017,g186338-d2180904-r539465328,g186338-d2180904,[],[],3,8 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '20'], ['thumbs-up-fill', '20']]","['New Delhi, India']",arvkatz,Overpriced & infuriating attitude,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r539465328-Boisdale_Canary_Wharf-London_England.html
283,,"[""Third time we've been and we love the place, Food id good for what it is and our waitress was supper on a busy Friday night. The bar service downstairs is slow and the tree guys on duty were almost surly. Sort it out please Boisdale!""]", November 2017,g186338-d2180904-r542141097,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '30', '40']",3,20 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '14']]","['Verona, Italy']",JezzaC35,"Great venue, good music and food, awful bar service.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r542141097-Boisdale_Canary_Wharf-London_England.html
284,,"['Just recently visited for the Friday music night. We have been to one of these evenings before so thought that we knew what to expect. However, as good as the music was the food on the set menu was very over priced as there were supplements on most of it and the main course did not come with any side dishes. The food choices were limited and food was very disappointing. The music finished much earlier than expected which was again disappointing. Sad to say we will not be returning which is a shame as the venue is lovely and music brilliant but food lets it down.']", November 2017,g186338-d2180904-r538566474,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '30', '20']",2,5 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '11']]",['kent'],sanaltos,Very overpriced,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r538566474-Boisdale_Canary_Wharf-London_England.html
285,,"[""Four of us went here for a Friday night two course Travel Zoo offer costing £80 for 2 courses and a glass of Fizz. The place looks amazing and the singer was great though he did come on a bit late for me and I suspect does multiple gigs in a night as he was off a bit early. Service and food great but the itemised bill was not presented to me and I ended up paying £200 in extras. I was a bit tiddly and had guests so did not query it. I hounded Boisdale on email and challenged the bill via Amex. All my money has been refunded but it's such a shame this place is plastered all over discount sites and has some of the adverse comments below. Just reprice so as not to try and rip off unsuspecting tourist and City types/sort out your consistency and you have a winner Boisdale.""]", October 2017,g186338-d2180904-r539278789,g186338-d2180904,"['Value', 'Service', 'Food']","['20', '40', '40']",3,8 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '126'], ['thumbs-up-fill', '36']]","['Barry, United Kingdom']",Jay3025,Blinking costly extras Boisdale,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r539278789-Boisdale_Canary_Wharf-London_England.html
286,,"['Attended a private event at The Boisdale in Canary Wharfe during a trade event at Excel (6th November) and although I’d previously really enjoyed the Belgravia restuarant I was uncertain as to what I’d find..', 'I needn’t have been, it was a fantastic evening, great decor (full of conversation starting images), really friendly staff, great drinks and a stage to rival any decent club...', ' The night I attended was a ‘Cuban night’ with great starters and a cracking buffet of delicacies reminiscent of our previous trip to Havana and Cuba....', 'The whole evening was a huge success and I will certainly be going back...']", November 2017,g186338-d2180904-r538838316,g186338-d2180904,[],[],4,6 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '286'], ['thumbs-up-fill', '121']]","['London, United Kingdom']",RobDebenham1,Cracking place to have fun!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r538838316-Boisdale_Canary_Wharf-London_England.html
287,,['Love this place. Feels classy. And Friday night is soul night! The dinner and show ticket is very good value. We had a table with a great view of the stage. Food was good. Service was great even though it was an exceptionally busy evening. We saw The Black Hat Band who were excellent and got everyone up dancing really early. They were fronted by a charismatic talented singer. We had a wonderful night out. '], November 2017,g186338-d2180904-r541995573,g186338-d2180904,[],[],5,19 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '669'], ['thumbs-up-fill', '307']]",['beds'],rosebug,Second visit won't be my last,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r541995573-Boisdale_Canary_Wharf-London_England.html
288,,"['+ scotch egg was lovely.', '+ Service is professional and our young waitress was really on the ball.', '+ the burgers are really good here and the atmosphere and quality of food is worth the price. ', '- it was really quiet service and on entering downstairs we were sent upstairs only to be sent back downstairs again. I was with a pregnant lady so that wasn’t well handled. ']", October 2017,g186338-d2180904-r539616675,g186338-d2180904,[],[],4,9 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '493'], ['thumbs-up-fill', '427']]","['York, United Kingdom']",7RAC,Decent lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r539616675-Boisdale_Canary_Wharf-London_England.html
289,,"['Went as group of 8, booked in advance for Frank Sinatra tribute plus 2 course meal £45 ..... ', 'The menu was good but 2 out of the 4 choices per course had a supplement. Most of us went for the squid (extra £3) and the steak (extra £8) ..... must point out the food was very good but we had to wait over 2 hours for our main course.....', 'The place closed at 12 and we where served our main at 11.10. ....', 'We complained and the manager was very apologetic and discounted our drinks bill..... even before that the waiter... (who was excellent) had bought us a bottle of wine on the house for the delay in our food.', 'We did have a good time ... but it was expensive and felt a bit ripped off....why bother with a set meal if you are then going to charge so much for supplements...', 'I did want to give this a 4 star mark but because of the delay in food and the supplements I felt I couldnt.', 'Great venue , food very good, friendly waiters, packed out but they could do much better.']", November 2017,g186338-d2180904-r540973552,g186338-d2180904,[],[],2,14 November 2017,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '39'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",jaynedevine,Mixed feelings,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r540973552-Boisdale_Canary_Wharf-London_England.html
