,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
126,,"['The restaurant was mostly empty but the staff were friendly and efficient. Food very nice and beautifully presented. Bit lacking in atmosphere as quite empty. Very corporate. Central location, so good for visiting the City. Nicely decorated for Christmas.']",,g186338-d1386832-r369920414,g186338-d1386832,[],[],3,3 May 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '117'], ['thumbs-up-fill', '48']]","['Bishops Stortford, United Kingdom']",604jackym,Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r369920414-Cinnamon_Restaurant_and_Bar-London_England.html
127,,"[""We arrived for Afternoon Tea and despite having booked several weeks ago there wasn't a record of our reservation. We were directed to the Executive Lounge rather than being shown to a table amongst the other diners, the only plus was s fantastic view of the Thames. Afternoon Tea was quite very run of the mill and certainly not worth a second visit.""]",,g186338-d1386832-r391144331,g186338-d1386832,[],[],3,10 July 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '152'], ['thumbs-up-fill', '66']]","['Norwich, United Kingdom']",sysolly,Afternoon Tea was nothing special,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r391144331-Cinnamon_Restaurant_and_Bar-London_England.html
128,,"[""Having had a good visit to this restaurant a few months back, we decided to return for dinner. They don't seem to be able to cope with even a few tables of diners. Our cocktails took a long time to arrive. Four out of five drinks were made and left on the bar for 10 minutes before the fifth one was made and brought over. The starters were OK. Things started going wrong with the mains - fish platter was missing the squid, the chips were cold and the burger was missing the bacon and onions. The only redeeming fact was that they didn't charge us for the wine and the dessert. I'm sorry, but won't be returning.""]", July 2016,g186338-d1386832-r392266178,g186338-d1386832,"['Value', 'Service', 'Food']","['20', '30', '20']",2,13 July 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '82'], ['thumbs-up-fill', '25']]","['London, United Kingdom']",Affy S,Most unimpressive,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r392266178-Cinnamon_Restaurant_and_Bar-London_England.html
129,,"['My sister and I came to the bar for some drinks for her birthday after seeing an offer on the FEVER app which allowed you to have 4 cocktails for £19, which was quite cheap considering their cocktails are usually about £9 each. ', ""First of all, we were greeted very rudely by the man behind the bar, or rather, not greeted at all when we entered. He told us that we needed to have a booking, despite the app clearly saying just to show up and present the voucher. He made us feel very unwelcome. Keep in mind, at the time we went we were the only people there. It's not as if there weren't any tables to offer. We did finally get seated, and ordered our first two cocktails. He repeated the order back to me, but still managed to give us an incorrect cocktail. Another bartender made them, and she said that's what the other guy had told her. This lady was a lot nicer and apologetic, and improved the otherwise bad atmosphere. We also ordered two things from the snack menu- hand cut chips with truffle mayonnaise and calamari. These were horrendous. The mayonnaise clearly wasn't fresh. It looked like it was stored open in a fridge, as a layer had formed on top of it, and condensation appeared as well. The chips were cooked unevenly,some brown and some under cooked and not crispy on the outside at all. The calamari looked like scraps and was incredibly greasy. It was barely coated, and severely overcooked. I have never seen these cuts of squid served as calamari in any restaurant before. "", ""As for the cocktails, they were not anything special, and I definitely wouldn't have paid the full price for them. "", ""I would not suggest to go here if you plan on using a voucher code or app because it's just not worth the experience. "", 'Having been to the Hilton Sky bar and enjoyed both the cocktails and the food, it was a shame to have such an inconsistent experience at another Hilton bar.']", July 2016,g186338-d1386832-r391633624,g186338-d1386832,"['Value', 'Service', 'Food']","['20', '20', '10']",2,12 July 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '1']]","['Harrow, United Kingdom']",pallupardi,Disappointing,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r391633624-Cinnamon_Restaurant_and_Bar-London_England.html
130,,['The food and service was great. It is a bit more pricey than the average restaurant but that is to be expected in a hotel.'], March 2016,g186338-d1386832-r360822103,g186338-d1386832,"['Value', 'Service', 'Food']","['30', '50', '50']",4,2 April 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '133'], ['thumbs-up-fill', '87']]","['Broadstairs, United Kingdom']",DoretteV,Good food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r360822103-Cinnamon_Restaurant_and_Bar-London_England.html
131,,"[""The only reason that I didn't giver 4* due to the glass of plonk that came with our afternoon tea, it tasted very weak. Every thing else was really good food and service""]", March 2016,g186338-d1386832-r354394990,g186338-d1386832,"['Value', 'Service', 'Food']","['30', '50', '40']",3,10 March 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '143'], ['thumbs-up-fill', '82']]","['Aldershot, United Kingdom']",shotsblue,Nice afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r354394990-Cinnamon_Restaurant_and_Bar-London_England.html
132,,"['Absolutely gorgeous! The service was great, very pleasant and friendly staff! The food was amazing, although the scones were a bit dry/over cooked! :( But apart form that, gorgeous! Thank you to the staff who were great :)']", April 2016,g186338-d1386832-r363355862,g186338-d1386832,"['Value', 'Service', 'Food']","['50', '50', '50']",5,11 April 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '2']]","['Markyate, United Kingdom']",NATALIE P,Amazing Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r363355862-Cinnamon_Restaurant_and_Bar-London_England.html
133,,"[""Ok to eat if you are staying at Hilton, but not worth coming here if you aren't staying at the Hilton. Average food. Average service. First question they ask - are you staying with us ... Is that supposed to make a difference?? Why not just seat people and give them a menu? They got the appetizer and main course together - huh?? Not worth the trouble""]", February 2016,g186338-d1386832-r347557109,g186338-d1386832,[],[],2,14 February 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '918'], ['thumbs-up-fill', '226']]","['New York City, New York']",mcsc-squared,"Ok to eat if you are staying at Hilton, but not worth coming here if you aren't staying at the Hilton ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r347557109-Cinnamon_Restaurant_and_Bar-London_England.html
134,,"['My boyfriend booked here for a pre-valentines meal and I took it upon myself to check it out before (OCD behaviour). Anyway after reading the reviews I was adamant I did not want to go here. My boyfriend being him said nope we are going - end of. ', 'I am beyond glad we went! The service, the food, the company, the ambience, everything was just fabulous. Only one thing though, I hate sitting on the front line (by the windows) where people can see you. However it was like 8pm so foot traffic was practically non-existent. ', 'The waiter assisted me in choosing a red wine and was ever so helpful in suggestions and explaining the background of each label followed by a sample. When chosen they ensured that our glasses were topped up.', ""In between courses they kept the table topped up with bread. The starters; I had the salmon which was absolutely lush (and I am not a great fan of cold fish) and he had the ham hock (didn't look appealing to me but tried it minus the eggs and it actually was quite nice."", ""The mains I had the halloumi cheese with salsa and onion rings- nice big chunks of halloumi. Slightly overdone but I didn't mind as the saltiness of halloumi can be a bit overwhelming. The onions rings were perfect and nicely sized. Very filling overall. He had the surf and turf. Nicely sized prawns although they were not entirely fresh but you can only tell if you are a prawn fan like me. He had chips on the side. This definitely was not your typical type of chips. You could tell they were hand cut as they resembled wedges more than chips. "", 'The overall ambience was nice. It was soooo toasty. Normally being sat by the window always brings a draught. But it was very cosy. As it was an evening the restaurant was full but not packed at all. You still had the traffic of the hotel in the bar area which is just before the restaurant part. It was quiet enough to have a conversation and loud enough to mask your conversation also. ', ""Didn't have dessert as I was very full on the 2 courses. But the options weren't nothing enticing anyway. "", ""Least dislike was the lady once forget something we asked for and my fella had to go over to reception to get her attention. Liked our waiter the most..he made the whole experience pleasurable. Can't remember his name but he was a French, tall black man.""]", February 2016,g186338-d1386832-r347824497,g186338-d1386832,['Service'],['40'],5,15 February 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '7']]","['London, United Kingdom']",Hannah O,Glad I didn't listen to the bad reviews,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r347824497-Cinnamon_Restaurant_and_Bar-London_England.html
135,,"['I had an high tea for two.', 'It was said we should have a champagne but we had just a strawberry prosecco.', ""The savouries were just ok the sweets were all good but maybe not enough. Portions were really small compared to other locations. Coffee wasn't really good."", 'Staff just asked once if we wanted a refill. Btw really friendly and kind.']",,g186338-d1386832-r349260234,g186338-d1386832,['Service'],['40'],2,19 February 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '28'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",alexandroslondon,High tea experience. Just ok.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r349260234-Cinnamon_Restaurant_and_Bar-London_England.html
