,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
101,,"[""The service was friendly and helpful. I can't deny that. Prices are not value for money. There is no main dish below approx 18 pounds (Not talking about pies or vegetarian meals). You need to add a side dish of approx 5 pounds. Then desserts which are around 8 pounds. Then a drink. You end up with 35-40 pounds per person plus the service charge. Simply not worth it because we stayed hungry even after the dinner. Fish dishes are so small. Lobster linguine is the biggest steal. A plate of macaroni with 100g of lobster, 30 pounds. Oh please. ""]", August 2019,g186338-d15238588-r696278471,g186338-d15238588,[],[],4,6 August 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '37'], ['thumbs-up-fill', '8']]","['London, United Kingdom']",collins873,Not value for money ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r696278471-The_Ivy_Canary_Wharf-London_England.html
102,,"[""I was here for a lunch with 3 friends. Our waiter was lovely, very attentive but sadly the 2 things I picked were dry and tasteless. I ordered the truffle arancini to start. They are small and were very dry but I was hungry so I ate them. I had asked for my burger to be medium rare and was told they do not do this any more......very surprised at this as I didn't ask for rare. I said as long as it came pink that's fine but I did not want well done. Off he went and what came back, a well done tasteless and dry burger. I couldn't send it back because I was short on time and couldn't wait for something else! There is no excuse for it to be tasteless though in a restaurant like this. In addition to this when we arrived we got given a glass of champagne, very nice. I had 1 more then had to leave the group and get back to work. I was told by our waiter that he would take the champagne off the bill. I had noticed that there were 2 on there as well when I had only had 1 as the first one was complimentary. I now know it was left on so the girls had to pay for it. All in all a very disappointing visit!""]", June 2019,g186338-d15238588-r684294932,g186338-d15238588,"['Value', 'Service', 'Food']","['20', '30', '20']",3,25 June 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '75'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",deborahl130371,Disappointing lunch today I'm afraid,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r684294932-The_Ivy_Canary_Wharf-London_England.html
103,,"['I met my friend for lunch on Saturday. The service was very good. The atmosphere was nice, the decorations and view lovely.', 'The food was delicate, thoughtful and tasty. The champagne cocktails where super nice. ', 'We sat, ate and drunk in very relaxed environment, at leisure, we talked for 5 hours. We were not pushed out and they made us feel confortable. It was perfect. ', 'I definitely want to go back. ']", June 2019,g186338-d15238588-r684327516,g186338-d15238588,[],[],5,25 June 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '84'], ['thumbs-up-fill', '31']]","['London, United Kingdom']",worthy23,Lovely food really nice set up,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r684327516-The_Ivy_Canary_Wharf-London_England.html
104,,['We celebrated my birthday here for a Sunday brunch and it was perfect. Service is good and friendly and efficient. Good delicious. We had the crispy duck starter which was amazing as well as the freshly baked warm salt crusted sourdough bread. My husband had the ribeye steak and I had the salmon and asparagus- both excellent! For dessert passion fruit baked Alaska. We were outside on a gorgeous summer afternoon. Could not have been better. We will definitely return there soon.'], June 2019,g186338-d15238588-r685491773,g186338-d15238588,[],[],5,30 June 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '41'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",clds432,Excellent!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r685491773-The_Ivy_Canary_Wharf-London_England.html
105,,['We visited this place not knowing too much about what to expect. The food was delicious and on the whole the service was good although a tad slow at times. The lobster linguini was outstanding. I really enjoyed it.'], July 2019,g186338-d15238588-r687259429,g186338-d15238588,[],[],5,6 July 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '95'], ['thumbs-up-fill', '31']]",[],chirags935,Excellent food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r687259429-The_Ivy_Canary_Wharf-London_England.html
106,,"['Visited on May 17th with a couple of friends as a celebration. The atmosphere was wonderful, a really well decorated and vibrant space. ', 'We were greeted promptly by our waitress (unfortunately I can’t remember her name!) who was absolutely lovely. She was available throughout the meal, checking regularly if we needed anything else. ', 'We skipped starters and went straight to mains. All of us enjoyed our food so much, a definite 10/10 all round. A couple of my friends dined off a separate menu which was filled with extra vegan and vegetarian options - a nice surprise for them as we didn’t see this online! ', 'I then had a white chocolate hot chocolate and a dessert (see photo!) which was delightful. ', 'Nothing bad to say about this visit. Would come back in a heartbeat! Well done to everyone at The Ivy Canary Wharf']", May 2019,g186338-d15238588-r688643738,g186338-d15238588,[],[],5,11 July 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]",[],kirstycousins97,Incredible,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r688643738-The_Ivy_Canary_Wharf-London_England.html
107,,"[""Lunch on a sunny Friday. Bustling but not heaving. Great food - a friend said the best fish and chips he'd had in a long time - and drink (Seville Gin and Tonic and I'm told one - or two - of the best White Russians in ages). Friendly unfussed service. Very happy customers who will return.""]", July 2019,g186338-d15238588-r687454041,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '50']",5,7 July 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '135'], ['thumbs-up-fill', '34']]","['London, United Kingdom']",WotldTraveller,"Great food, drink, service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r687454041-The_Ivy_Canary_Wharf-London_England.html
108,,"[""A relatively new addition to the plethora of dining establishments around Canada Square, The Ivy brings it's renowned stamp of British cuisine to the masses."", 'Probably a good idea to book ahead, although we did manage to get a table on a late Sunday afternoon as a walk in. My favorite is the crispy duck salad followed by fish and chips, whilst my wife tucked into asparagus and lobster, followed by miso cod. Not the cheapest restaurant that you will ever eat at but the food is excellent and the service was very friendly.', '2 courses pp and a modest drink will set you back the best part of £100 inc VAT and service. Saying that, a pleasant dining experience, good for groups and I would go again.']", June 2019,g186338-d15238588-r687844099,g186338-d15238588,[],[],4,8 July 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '403'], ['thumbs-up-fill', '162']]","['London, United Kingdom']",sharesomephotos,Book ahead! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r687844099-The_Ivy_Canary_Wharf-London_England.html
109,,"['Our visit to the Ivy was lovely! We managed to get a table in the terrace, on a busy Saturday morning for brunch. The food was great, would definitely recommend the pistachio and raspberry dessert. Also, our waiter, George, was very welcoming and provides great service. There was also a great atmosphere. Would I return to the Ivy in Canary Wharf? Of course! ']", July 2019,g186338-d15238588-r689318150,g186338-d15238588,[],[],5,13 July 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '7']]","['London, United Kingdom']",rhirani92,Lovely brunch!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r689318150-The_Ivy_Canary_Wharf-London_England.html
110,,"['17 Jan: I enjoyed my weekday evening dinner here. They have a good selection of cocktails, friendly staff, a wide variety of food (something for everyone) and all our dishes were well cooked, tasty and generously portioned. Would happily return.']", January 2019,g186338-d15238588-r676545865,g186338-d15238588,[],[],4,26 May 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '619'], ['thumbs-up-fill', '345']]","['Orpington, United Kingdom']",PennyPurples,"Great food, wine & cocktails with lovely staff. Will return. ",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r676545865-The_Ivy_Canary_Wharf-London_England.html
111,,"[""Was treated by our kids to dinner. The menu is decent and reasonably priced for London. The kids had been here before so were bursting with suggestions. Danielle has a severe nut allergy so we checked with the staff who were very good indeed (some places just think that it isn't too important). They do a craft pale ale which is very nice indeed and a craft lager which Dave enjoyed. The girls had a bottle of prosecco."", ""The wine list is a bit pricy with prosecco at £42 but perhaps its just that I don't eat in London often."", 'The arancini balls were good and the matchstick thin zucchini was brilliant. Dave and I had the tempura prawns and they were excellent. We also had the smoked salmon, which was a little salty.', ""Jean had the shepherd's pie and Dave and I had the monkfish curry. The curry was fabulous. Danielle tried the black miso cod and was so impressed she gave us all a taste and now wants me to cook it at home."", 'All in all a lovely evening and well worth a return visit.']", June 2019,g186338-d15238588-r683601826,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '50', '40']",4,23 June 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '209'], ['thumbs-up-fill', '244']]","['Woodford, United Kingdom']",jfd17101951,"Nice meal, nice staff",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r683601826-The_Ivy_Canary_Wharf-London_England.html
112,,"['Great food! Great price! Great ambiance! But best of all..... our waiter.... Filippoi, this guy was AMAZING! I eat in a lot of high end restaurants and this was some of the best, genuine, attentive service I have ever had! Gold star!!! ']", May 2019,g186338-d15238588-r676829652,g186338-d15238588,[],[],5,27 May 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '1']]","['Amsterdam, The Netherlands']",stants01,1st class!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r676829652-The_Ivy_Canary_Wharf-London_England.html
113,,"['Met a friend of mine here and she reserved a table for dinning on the terrace!', 'I have arrived before her and when I mentioned her name they asked me ""dining yes?"" and I said ""no, we are not having dinner!"" and so they cancelled her booking and moved me inside because outside is apparently just for dining. ', 'Let me start from the beginning. ', ""This place is aesthetically lovely, I got so excited when they opened the Ivy in Canary Wharf! I've been wanting to try it for quite some time now, and i got the opportunity with my friend. "", 'I do not think is a smart way of organising the space by ""if you proper eat with us and spend a lot of money, then you can eat outside!"" if you don\'t expect to eat (people can change their mind by any chance?) then you sit inside. This for me is a terrible way of doing business. ', ' ', 'Why not creating an outside space for people who are not planning right at that moment to order food; and an allocated space for people who actually want to have lunch/dinner there? ', ""Now.. I wonder if I ordered a 5k bottle of wine but I don't want to sit inside - what would you guys do? This should improve, especially as there is people with money coming to your place and leave big tips!"", 'In addition, I confirm as some reviews mentioned here, that the staff is not very smiley or engaging a lot! I felt (but again it might be just me) that they had some kind of attitude in certain situation! ', 'Would I go back? Yes, but I hope it gets better. ', 'Value: 7']", May 2019,g186338-d15238588-r678743393,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '30', '30']",2,4 June 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '209'], ['thumbs-up-fill', '81']]","['London, United Kingdom']",Princygirl,Not approved! - Things to improve,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r678743393-The_Ivy_Canary_Wharf-London_England.html
